      117510.0     6788624.0000000           0.0000016
      117732.0     6676398.0000000           0.0000016
      117954.0     6676398.0000000           0.0000016
      118176.0     6674858.0000000           0.0000016
      118398.0     6328460.5000000           0.0000016
      118620.0     6259267.5000000           0.0000016
      118842.0     6328460.5000000           0.0000016
      119064.0     6140966.5000000           0.0000016
      119286.0     6040091.5000000           0.0000017
      119508.0     5935506.0000000           0.0000017
      119730.0     5631167.5000000           0.0000018
      119952.0     5588249.5000000           0.0000018
      120174.0     5155017.5000000           0.0000019
      120396.0     5147160.5000000           0.0000019
      120618.0     5155017.5000000           0.0000019
      120840.0     5147160.5000000           0.0000018
      121062.0     5003042.0000000           0.0000019
      121284.0     4915792.0000000           0.0000019
      121506.0     4872185.0000000           0.0000019
      121728.0     4872185.0000000           0.0000019
      121950.0     4874781.5000000           0.0000019
      122172.0     4874781.5000000           0.0000019
      122394.0     4864759.0000000           0.0000019
      122616.0     4837012.0000000           0.0000019
      122838.0     4830718.5000000           0.0000018
      123060.0     4830718.5000000           0.0000018
      123282.0     5030924.0000000           0.0000017
      123504.0     5160387.5000000           0.0000017
      123726.0     5160387.5000000           0.0000017
      123948.0     5044119.0000000           0.0000017
      124170.0     4986204.5000000           0.0000017
      124392.0     4876667.0000000           0.0000017
      124614.0     4653459.5000000           0.0000018
      124836.0     4653459.5000000           0.0000018
      125058.0     4524925.0000000           0.0000018
      125280.0     4497218.5000000           0.0000018
      125502.0     4185080.7500000           0.0000020
      125724.0     4015250.0000000           0.0000020
      125946.0     3859703.5000000           0.0000021
      126168.0     3753309.0000000           0.0000021
      126390.0     3736757.7500000           0.0000021
      126612.0     3736757.7500000           0.0000021
      126834.0     4044667.7500000           0.0000019
      127056.0     4044667.7500000           0.0000019
      127278.0     3718248.7500000           0.0000021
      127500.0     3718248.7500000           0.0000021
      127722.0     3822500.2500000           0.0000020
      127944.0     3963212.5000000           0.0000019
      128166.0     3963212.5000000           0.0000019
      128388.0     3820445.2500000           0.0000020
      128610.0     3811310.2500000           0.0000020
      128832.0     3633216.5000000           0.0000020
      129054.0     3476057.5000000           0.0000021
      129276.0     3476057.5000000           0.0000021
      129498.0     3476057.5000000           0.0000021
      129720.0     3411181.0000000           0.0000021
      129942.0     2900653.0000000           0.0000025
      130164.0     2540902.5000000           0.0000028
      130386.0     2050057.0000000           0.0000034
      130608.0     1524718.3750000           0.0000046
      130830.0     1162502.1250000           0.0000060
      131052.0      942458.6250000           0.0000073
      131274.0      732016.7500000           0.0000094
      131496.0      418261.1875000           0.0000163
      131718.0       90183.0781250           0.0000750
      131940.0       43125.6328125           0.0001558
      132162.0       43125.6328125           0.0001548
      132384.0       43125.6328125           0.0001538
      132606.0     -189829.2968750          -0.0000347
      132828.0     -365402.6875000          -0.0000179
      133050.0     -374918.6875000          -0.0000173
      133272.0     -490633.0312500          -0.0000132
      133494.0     -637560.5625000          -0.0000101
      133716.0     -671781.3125000          -0.0000095
      133938.0     -703320.5000000          -0.0000090
      134160.0     -734859.6250000          -0.0000086
      134382.0     -766398.8125000          -0.0000081
      134604.0     -797937.9375000          -0.0000078
      134826.0     -829477.0625000          -0.0000074
      135048.0     -861016.2500000          -0.0000071
      135270.0     -892555.3750000          -0.0000068
      135492.0     -924094.5000000          -0.0000065
      135714.0     -955633.7500000          -0.0000063
      135936.0     -987172.8750000          -0.0000060
      136158.0    -1018712.0000000          -0.0000058
      136380.0    -1050251.1250000          -0.0000056
      136602.0    -1081790.3750000          -0.0000054
      136824.0    -1113329.5000000          -0.0000052
      137046.0    -1144868.6250000          -0.0000050
      137268.0    -1176407.7500000          -0.0000049
      137490.0    -1207946.8750000          -0.0000047
      137712.0    -1239486.1250000          -0.0000046
      137934.0    -1271025.2500000          -0.0000044
      138156.0    -1302564.3750000          -0.0000043
      138378.0    -1334103.5000000          -0.0000042
      138600.0    -1365642.7500000          -0.0000040
      138822.0    -1397181.8750000          -0.0000039
      139044.0    -1428721.0000000          -0.0000038
      139266.0    -1460260.1250000          -0.0000037
      139488.0    -1491799.2500000          -0.0000036
      139710.0    -1523338.5000000          -0.0000035
      139932.0    -1554877.6250000          -0.0000034
      140154.0    -1586416.7500000          -0.0000033
      140376.0    -1617955.8750000          -0.0000032
      140598.0    -1649495.0000000          -0.0000032
      140820.0    -1681034.2500000          -0.0000031
      141042.0    -1712573.2500000          -0.0000030
      141264.0    -1744112.5000000          -0.0000029
      141486.0    -1775651.7500000          -0.0000029
      141708.0    -1807190.7500000          -0.0000028
      141930.0    -1838730.0000000          -0.0000027
      142152.0    -1870269.1250000          -0.0000027
      142374.0    -1901808.2500000          -0.0000026
      142596.0    -1933347.5000000          -0.0000025
      142818.0    -1964886.5000000          -0.0000025
