# HD4128         
# units microns
# From the series of papers "Spectral Irradiance Calibration In The Infrared" by Martin Cohen
# (see for example M.Cohen et al., 1999, AJ, 117, 1864)
21.00  6.1897 0.001
21.05  6.1951 0.001
21.10  6.2000 0.001
21.15  6.2049 0.001
21.20  6.2100 0.001
21.25  6.2152 0.001
21.30  6.2205 0.001
21.35  6.2252 0.001
21.40  6.2307 0.001
21.45  6.2357 0.001
21.50  6.2408 0.001
21.55  6.2460 0.001
21.60  6.2507 0.001
21.65  6.2554 0.001
21.70  6.2610 0.001
21.75  6.2660 0.001
21.80  6.2710 0.001
21.85  6.2756 0.001
21.90  6.2808 0.001
21.95  6.2856 0.001
22.00  6.2904 0.001
22.05  6.2953 0.001
22.10  6.3002 0.001
22.15  6.3054 0.001
22.20  6.3106 0.001
22.25  6.3151 0.001
22.30  6.3199 0.001
22.35  6.3246 0.001
22.40  6.3294 0.001
22.45  6.3345 0.001
22.50  6.3395 0.001
22.55  6.3439 0.001
22.60  6.3491 0.001
22.65  6.3537 0.001
22.70  6.3584 0.001
22.75  6.3632 0.001
22.80  6.3681 0.001
22.85  6.3731 0.001
22.90  6.3774 0.001
22.95  6.3826 0.001
23.00  6.3869 0.001
23.05  6.3923 0.001
23.10  6.3970 0.001
23.15  6.4015 0.001
23.20  6.4064 0.001
23.25  6.4104 0.001
23.30  6.4153 0.001
23.35  6.4194 0.001
23.40  6.4247 0.001
23.45  6.4290 0.001
23.50  6.4334 0.001
23.55  6.4390 0.001
23.60  6.4436 0.001
23.65  6.4474 0.001
23.70  6.4522 0.001
23.75  6.4570 0.001
23.80  6.4611 0.001
23.85  6.4661 0.001
23.90  6.4702 0.001
23.95  6.4754 0.001
24.00  6.4798 0.001
24.05  6.4843 0.001
24.10  6.4889 0.001
24.15  6.4933 0.001
24.20  6.4981 0.001
24.25  6.5017 0.001
24.30  6.5067 0.001
24.35  6.5105 0.001
24.40  6.5156 0.001
24.45  6.5196 0.001
24.50  6.5248 0.001
24.55  6.5290 0.001
24.60  6.5332 0.001
24.65  6.5377 0.001
24.70  6.5421 0.001
24.75  6.5466 0.001
24.80  6.5509 0.001
24.85  6.5552 0.001
24.90  6.5597 0.001
24.95  6.5639 0.001
25.00  6.5683 0.001
25.05  6.5727 0.001
25.10  6.5769 0.001
25.15  6.5812 0.001
25.20  6.5856 0.001
25.25  6.5898 0.001
25.30  6.5943 0.001
25.35  6.5987 0.001
25.40  6.6028 0.001
25.45  6.6070 0.001
25.50  6.6113 0.001
25.55  6.6157 0.001
25.60  6.6198 0.001
25.65  6.6241 0.001
25.70  6.6284 0.001
25.75  6.6327 0.001
25.80  6.6369 0.001
25.85  6.6411 0.001
25.90  6.6451 0.001
25.95  6.6495 0.001
26.00  6.6536 0.001
26.05  6.6578 0.001
26.10  6.6621 0.001
26.15  6.6661 0.001
26.20  6.6703 0.001
26.25  6.6744 0.001
26.30  6.6787 0.001
26.35  6.6827 0.001
26.40  6.6868 0.001
26.45  6.6909 0.001
26.50  6.6951 0.001
26.55  6.6991 0.001
26.60  6.7031 0.001
26.65  6.7075 0.001
26.70  6.7113 0.001
26.75  6.7155 0.001
26.80  6.7195 0.001
26.85  6.7235 0.001
26.90  6.7276 0.001
26.95  6.7317 0.001
27.00  6.7356 0.001
27.05  6.7399 0.001
27.10  6.7439 0.001
27.15  6.7479 0.001
27.20  6.7517 0.001
27.25  6.7559 0.001
27.30  6.7597 0.001
27.35  6.7637 0.001
27.40  6.7677 0.001
27.45  6.7718 0.001
27.50  6.7756 0.001
27.55  6.7794 0.001
27.60  6.7837 0.001
27.65  6.7876 0.001
27.70  6.7912 0.001
27.75  6.7953 0.001
27.80  6.7991 0.001
27.85  6.8033 0.001
27.90  6.8071 0.001
27.95  6.8111 0.001
28.00  6.8151 0.001
28.05  6.8187 0.001
28.10  6.8224 0.001
28.15  6.8266 0.001
28.20  6.8304 0.001
28.25  6.8339 0.001
28.30  6.8383 0.001
28.35  6.8418 0.001
28.40  6.8455 0.001
28.45  6.8496 0.001
28.50  6.8534 0.001
28.55  6.8572 0.001
28.60  6.8611 0.001
28.65  6.8650 0.001
28.70  6.8685 0.001
28.75  6.8726 0.001
28.80  6.8762 0.001
28.85  6.8799 0.001
28.90  6.8837 0.001
28.95  6.8875 0.001
29.00  6.8914 0.001
29.05  6.8949 0.001
29.10  6.8984 0.001
29.15  6.9025 0.001
29.20  6.9061 0.001
29.25  6.9098 0.001
29.30  6.9136 0.001
29.35  6.9174 0.001
29.40  6.9207 0.001
29.45  6.9247 0.001
29.50  6.9286 0.001
29.55  6.9322 0.001
29.60  6.9357 0.001
29.65  6.9394 0.001
29.70  6.9431 0.001
29.75  6.9468 0.001
29.80  6.9506 0.001
29.85  6.9540 0.001
29.90  6.9579 0.001
29.95  6.9613 0.001
30.00  6.9648 0.001
